Date,Month,Season,ADG_INT,GBD_5min,GrazeMinutes,GrazeHrs_5min,MeanTA,MoonitorID,Pasture,Year,Week,Deployment,RFID,Rest,Walk,Graze,Total,%Graze,%Rest,GrazeHrs_4sec,Eartag
9/26/2019,9,2,1,146.4916667,580.9666667,9.682777778,29.90254401,7,23E,2019,13,1, 0-3223934,12356,638,8617,21611,39.9,57.2,9.6,769
5/15/2020,5,1,2,63.77222222,575.9666667,9.652960277,59.18776947,1,15E,2020,1,1,2338524,11855,1365,8405,21625,38.9,54.8,9.3,685
5/15/2020,5,1,2,52.86555556,797.9833333,13.37386669,55.58623281,5,15E,2020,1,1,3213479,8605,1739,11285,21629,52.2,39.8,12.5,558
5/15/2020,5,1,2,40.87291667,673.9666667,11.32703867,66.01151078,6,22W,2020,1,1,3223963,8900,2848,9855,21603,45.6,41.2,10.9,436
5/15/2020,5,1,2,110.1583333,635.95,10.59916667,51.10175806,7,22W,2020,1,1,3223934,11313,1542,8751,21606,40.5,52.4,9.7,694
5/15/2020,5,1,2,81.99583333,665.9666667,11.2004298,42.3943479,9,22W,2020,1,1,3213490,10656,1266,9697,21619,44.9,49.3,10.8,178
5/16/2020,5,1,2,78.70952381,560.9666667,9.349444444,61.24535165,1,15E,2020,1,1,2338524,11570,1738,8305,21613,38.4,53.5,9.2,685
5/16/2020,5,1,2,67.99848485,757.9833333,12.63305556,48.71369695,5,15E,2020,1,1,3213479,8931,1820,10863,21614,50.3,41.3,12.1,558
5/16/2020,5,1,2,115.1933333,580.9666667,9.702879809,45.90691142,16,19N,2020,1,1,2341491,11892,1129,8590,21611,39.7,55,9.5,855
5/16/2020,5,1,2,42.35909091,478.9333333,8.038041958,56.22863115,18,19N,2020,1,1,3223949,12112,2097,7377,21586,34.2,56.1,8.2,1193
5/16/2020,5,1,2,57.91794872,767.9333333,12.84348432,73.85057373,6,22W,2020,1,1,3223963,8962,2205,10392,21559,48.2,41.6,11.6,436
5/16/2020,5,1,2,108.8305556,652.9833333,10.92097561,56.12802365,7,22W,2020,1,1,3223934,10735,1089,9795,21619,45.3,49.7,10.9,694
5/16/2020,5,1,2,81.99583333,665.9666667,11.13811847,69.43648356,9,22W,2020,1,1,3213490,10405,1206,9979,21590,46.2,48.2,11.1,178
5/16/2020,5,1,2,132.9972222,782.9833333,13.04972222,43.39379936,12,23E,2020,1,1,2338619,8747,1032,11844,21623,54.8,40.5,13.1,442
5/17/2020,5,1,2,136.1933333,675.9666667,11.38470175,49.95493259,1,15E,2020,1,1,2338524,10532,1070,10003,21605,46.3,48.7,11.1,685
5/17/2020,5,1,2,68.4530303,760.9666667,12.65655644,42.86764723,5,15E,2020,1,1,3213479,8874,1566,11152,21592,51.6,41.1,12.4,558
5/17/2020,5,1,2,81.62291667,667.9833333,11.13305556,47.3005281,16,19N,2020,1,1,2341491,10592,811,10210,21613,47.2,49,11.3,855
5/17/2020,5,1,2,81.74375,658.95,11.02076655,58.69727974,18,19N,2020,1,1,3223949,10821,966,9852,21639,45.5,50,10.9,1193
5/17/2020,5,1,2,56.99615385,750.95,12.69211268,57.82495837,6,22W,2020,1,1,3223963,8582,1718,11325,21625,52.4,39.7,12.6,436
5/17/2020,5,1,2,102.325,608.95,10.14916667,57.56748929,7,22W,2020,1,1,3223934,11822,518,9269,21609,42.9,54.7,10.3,694
5/17/2020,5,1,2,135.1933333,670.9666667,11.22174216,45.70617458,9,22W,2020,1,1,3213490,11224,664,9745,21633,45,51.9,10.8,178
5/17/2020,5,1,2,118.1583333,743.95,12.55597098,56.27780158,11,23E,2020,1,1,3213439,9154,1441,11014,21609,51,42.4,12.2,470
5/17/2020,5,1,2,121.4916667,728.95,12.23412587,48.04779928,12,23E,2020,1,1,2338619,9882,631,11096,21609,51.3,45.7,12.3,442
5/18/2020,5,1,2,165.2416667,655.9666667,10.97087108,48.80510485,1,15E,2020,1,1,2338524,11007,1041,9572,21620,44.3,50.9,10.6,685
5/18/2020,5,1,2,138.5966667,687.9833333,11.4901938,52.82218502,5,15E,2020,1,1,3213479,9754,1485,10391,21630,48,45.1,11.5,558
5/18/2020,5,1,2,63.26969697,725.9666667,12.09944444,49.22546284,16,19N,2020,1,1,2341491,9167,1243,11201,21611,51.8,42.4,12.4,855
5/18/2020,5,1,2,78.99761905,562.9833333,9.383055556,40.85086202,18,19N,2020,1,1,3223949,12300,1183,8124,21607,37.6,56.9,9,1193
5/18/2020,5,1,2,81.74583333,678.9666667,11.35554007,70.48711372,6,22W,2020,1,1,3223963,9643,1479,10503,21625,48.6,44.6,11.7,436
5/18/2020,5,1,2,68.44074074,615.9666667,10.26611111,53.78077819,7,22W,2020,1,1,3223934,11348,1148,9114,21610,42.2,52.5,10.1,694
5/18/2020,5,1,2,122.9972222,720,11.97519029,54.9918901,9,22W,2020,1,1,3213490,10273,741,10597,21611,49,47.5,11.8,178
5/18/2020,5,1,2,163.4875,653.95,11.09173145,64.55632263,11,23E,2020,1,1,3213439,10150,1294,10159,21603,47,47,11.3,470
5/18/2020,5,1,2,115.9944444,710.9666667,11.89073171,52.78624808,12,23E,2020,1,1,2338619,10343,530,10711,21584,49.6,47.9,11.9,442
5/18/2020,5,1,2,106.6666667,655,11.68773234,36.65157005,14,23E,2020,1,1,3223816,10790,557,10266,21613,47.5,49.9,11.4,631
5/19/2020,5,1,2,94.71190476,677.9833333,11.37874126,59.67434899,1,15E,2020,1,1,2338524,10675,1228,9696,21599,44.9,49.4,10.8,685
5/19/2020,5,1,2,77.08939394,820.9666667,13.68277778,48.59569212,5,15E,2020,1,1,3213479,8434,1371,11801,21606,54.6,39,13.1,558
5/19/2020,5,1,2,170.2416667,680.9666667,11.75769784,37.74482394,15,19N,2020,1,1,3223921,11537,1308,8783,21628,40.6,53.3,9.7,360
5/19/2020,5,1,2,82,827.9833333,13.77119163,42.86800847,16,19N,2020,1,1,2341491,8262,1010,12335,21607,57.1,38.2,13.7,855
5/19/2020,5,1,2,59.09666667,595.9666667,9.932777778,42.49467632,18,19N,2020,1,1,3223949,11026,2028,8560,21614,39.6,51,9.5,1193
5/19/2020,5,1,2,79.56904762,561.9833333,9.498309859,50.80936336,6,22W,2020,1,1,3223963,8687,3285,9672,21644,44.7,40.1,10.7,436
5/19/2020,5,1,2,97.325,568.95,9.4825,37.71278522,7,22W,2020,1,1,3223934,11672,1245,8699,21616,40.2,54,9.7,694
5/19/2020,5,1,2,154.1933333,765.9666667,12.79261433,43.97678076,9,22W,2020,1,1,3213490,9435,1019,11146,21600,51.6,43.7,12.4,178
5/19/2020,5,1,2,112.3277778,673.9666667,11.39098592,51.76149922,11,23E,2020,1,1,3213439,9923,1626,10071,21620,46.6,45.9,11.2,470
5/19/2020,5,1,2,180.2416667,720.9666667,12.01611111,49.36198859,12,23E,2020,1,1,2338619,9938,536,11148,21622,51.6,46,12.4,442
5/20/2020,5,1,2,92.28095238,630.9666667,10.51611111,45.71652435,1,15E,2020,1,1,2338524,10661,1720,9240,21621,42.7,49.3,10.3,685
5/20/2020,5,1,2,73.29833333,727.9833333,12.17533101,41.15674199,5,15E,2020,1,1,3213479,8648,2272,10697,21617,49.5,40,11.9,558
5/20/2020,5,1,2,71.79833333,707.9833333,11.82421916,47.18622177,16,19N,2020,1,1,2341491,9922,930,10758,21610,49.8,45.9,11.9,855
5/20/2020,5,1,2,73.61875,593.95,9.913049525,36.39864502,18,19N,2020,1,1,3223949,11881,1015,8714,21610,40.3,55,9.7,1193
5/20/2020,5,1,2,50.39666667,543.9666667,9.193802817,79.28388104,6,22W,2020,1,1,3223963,9795,3782,8030,21607,37.2,45.3,8.9,436
5/20/2020,5,1,2,113.4944444,675.9666667,11.26611111,45.00040857,7,22W,2020,1,1,3223934,10336,1030,10245,21611,47.4,47.8,11.4,694
5/20/2020,5,1,2,143.79,718.95,11.9825,46.74546314,9,22W,2020,1,1,3213490,10055,808,10754,21617,49.7,46.5,11.9,178
5/20/2020,5,1,2,238.6555556,690.9666667,11.51611111,51.71214852,11,23E,2020,1,1,3213439,9962,1454,10182,21598,47.1,46.1,11.3,470
5/20/2020,5,1,2,139.19,695.95,11.63958188,38.10381203,12,23E,2020,1,1,2338619,10261,521,10842,21624,50.1,47.5,12,442
5/21/2020,5,1,2,101.3305556,607.9833333,10.22524848,46.31144729,1,15E,2020,1,1,2338524,10851,1550,9198,21599,42.6,50.2,10.2,685
5/21/2020,5,1,2,52.71309524,767.9833333,12.84432056,40.66655478,5,15E,2020,1,1,3213479,8185,2093,11309,21587,52.4,37.9,12.6,558
5/21/2020,5,1,2,90.99791667,762.9833333,12.80531469,42.10396152,16,19N,2020,1,1,2341491,8705,1046,11863,21614,54.9,40.3,13.2,855
5/21/2020,5,1,2,111.1933333,560.9666667,9.467680876,39.09422747,18,19N,2020,1,1,3223949,11590,1454,8568,21612,39.6,53.6,9.5,1193
5/21/2020,5,1,2,112.7933333,568.9666667,9.595952261,61.50449765,6,22W,2020,1,1,3223963,10970,2622,7961,21553,36.9,50.9,8.9,436
5/21/2020,5,1,2,127.5966667,632.9833333,10.54972222,32.42935467,7,22W,2020,1,1,3223934,11299,626,9687,21612,44.8,52.3,10.8,694
5/21/2020,5,1,2,187.2375,748.95,12.52599303,49.21518474,9,22W,2020,1,1,3213490,10141,545,10927,21613,50.6,46.9,12.1,178
5/21/2020,5,1,2,133.1933333,685.9666667,11.67602837,57.2553121,11,23E,2020,1,1,3213439,9239,1132,11220,21591,52,42.8,12.5,470
5/21/2020,5,1,2,193.2458333,777.9833333,12.96638889,46.29712515,12,23E,2020,1,1,2338619,8776,763,12050,21589,55.8,40.7,13.4,442
5/22/2020,5,1,2,74.55185185,670.9666667,11.23753475,57.27374094,1,15E,2020,2,1,2338524,10257,1216,10150,21623,46.9,47.4,11.3,685
5/22/2020,5,1,2,106.225,864.8,14.43354698,52.80827227,5,15E,2020,2,1,3213479,7668,1566,12401,21635,57.3,35.4,13.8,558
5/22/2020,5,1,2,70.81363636,793.95,13.20514212,46.59673967,16,19N,2020,2,1,2341491,8609,544,12437,21590,57.6,39.9,13.8,855
5/22/2020,5,1,2,79.74791667,647.9833333,10.77739406,30.89125194,18,19N,2020,2,1,3223949,10835,1161,9619,21615,44.5,50.1,10.7,1193
5/22/2020,5,1,2,91.56428571,585.95,9.799860627,84.80478683,6,22W,2020,2,1,3223963,9860,3522,8284,21666,38.2,45.5,9.2,436
5/22/2020,5,1,2,163.525,659.1,10.96228878,34.42118149,7,22W,2020,2,1,3223934,11075,683,9851,21609,45.6,51.3,10.9,694
5/22/2020,5,1,2,115.6583333,693.95,11.6061324,38.91634753,9,22W,2020,2,1,3213490,10509,661,10438,21608,48.3,48.6,11.6,178
5/22/2020,5,1,2,155.7458333,632.9833333,10.66077193,46.2471307,11,23E,2020,2,1,3213439,10339,1266,10024,21629,46.3,47.8,11.1,470
5/22/2020,5,1,2,152.1933333,760.9666667,12.68277778,53.70274629,12,23E,2020,2,1,2338619,9177,589,11852,21618,54.8,42.5,13.2,442
5/23/2020,5,1,2,216.9888889,645.9666667,10.82613098,43.54015215,1,15E,2020,2,1,2338524,11330,945,9336,21611,43.2,52.4,10.4,685
5/23/2020,5,1,2,185.2416667,755.9666667,12.62560165,43.59111085,5,15E,2020,2,1,3213479,9419,1143,11049,21611,51.1,43.6,12.3,558
5/23/2020,5,1,2,75.59666667,765.9666667,12.81059233,37.35855336,16,19N,2020,2,1,2341491,8986,792,11843,21621,54.8,41.6,13.1,855
5/23/2020,5,1,2,126.1933333,635.9666667,10.63637631,45.86646802,18,19N,2020,2,1,3223949,10729,1158,9705,21592,44.9,49.7,10.8,1193
5/23/2020,5,1,2,121.1933333,610.9666667,10.20391784,41.27712332,7,22W,2020,2,1,3223934,11364,904,9345,21613,43.2,52.6,10.4,694
5/23/2020,5,1,2,139.1933333,690.9666667,11.51611111,32.59649457,9,22W,2020,2,1,3213490,10392,1093,10127,21612,46.9,48.1,11.2,178
5/23/2020,5,1,2,166.4916667,670.9666667,11.38035336,47.99345362,11,23E,2020,2,1,3213439,9875,1106,10638,21619,49.2,45.7,11.8,470
5/23/2020,5,1,2,182.7416667,785.9666667,13.23733333,49.29696878,12,23E,2020,2,1,2338619,8440,631,12559,21630,58.1,39,13.9,442
5/24/2020,5,1,2,110.9944444,655.9666667,10.93277778,40.94952892,1,15E,2020,2,1,2338524,10604,1312,9663,21579,44.8,49.1,10.7,685
5/24/2020,5,1,2,71.9974359,910.9666667,15.18277778,56.15864437,5,15E,2020,2,1,3213479,6797,2184,12633,21614,58.4,31.4,14,558
5/24/2020,5,1,2,185.2416667,720.9666667,12.4932852,33.27957979,15,19N,2020,2,1,3223921,11423,1562,8631,21616,39.9,52.8,9.6,360
5/24/2020,5,1,2,73.16527778,902.9833333,15.04972222,44.80598151,16,19N,2020,2,1,2341491,7628,892,13091,21611,60.6,35.3,14.5,855
5/24/2020,5,1,2,89.71190476,622.9833333,10.44106145,46.3549895,18,19N,2020,2,1,3223949,10891,1550,9189,21630,42.5,50.4,10.2,1193
5/24/2020,5,1,2,148.5966667,737.9833333,12.29972222,38.57776698,7,22W,2020,2,1,3223934,9866,1169,10572,21607,48.9,45.7,11.7,694
5/24/2020,5,1,2,246.3166667,738.95,12.31583333,42.36207654,9,22W,2020,2,1,3213490,10184,1000,10435,21619,48.3,47.1,11.6,178
5/24/2020,5,1,2,191.4916667,750.9666667,12.69239437,50.03605143,12,23E,2020,2,1,2338619,9663,1012,10936,21611,50.6,44.7,12.1,442
5/25/2020,5,1,2,94.42380952,640.9666667,10.87151943,49.98611878,1,15E,2020,2,1,2338524,10817,970,9848,21635,45.5,50,10.9,685
5/25/2020,5,1,2,78.33333333,715,12.46172281,43.06438431,16,19N,2020,2,1,2341491,8731,851,12022,21604,55.6,40.4,13.4,855
5/25/2020,5,1,2,111.8277778,680.9666667,11.34931309,39.24537762,18,19N,2020,2,1,3223949,10010,1079,10511,21600,48.7,46.3,11.7,1193
5/25/2020,5,1,2,155.1933333,770.9666667,12.84944444,39.0322408,7,22W,2020,2,1,3223934,9480,721,11406,21607,52.8,43.9,12.7,694
5/25/2020,5,1,2,121.8277778,730.9666667,12.22522648,35.16135842,9,22W,2020,2,1,3213490,10113,780,10717,21610,49.6,46.8,11.9,178
5/26/2020,5,1,2,160.2416667,645.9666667,10.91774648,40.80208116,1,15E,2020,2,1,2338524,10707,985,9913,21605,45.9,49.6,11,685
5/26/2020,5,1,2,80.59666667,840.9666667,13.98713314,45.70464093,5,15E,2020,2,1,3213479,8160,1569,11848,21577,54.9,37.8,13.2,558
5/26/2020,5,1,2,80.59666667,810.9666667,13.51611111,49.61557027,16,19N,2020,2,1,2341491,8536,912,12175,21623,56.3,39.5,13.5,855
5/26/2020,5,1,2,83.54285714,599.8,10.06657343,44.76590433,18,19N,2020,2,1,3223949,10846,1650,9100,21596,42.1,50.2,10.1,1193
5/26/2020,5,1,2,54.56904762,399.1833333,6.746760563,69.58176981,6,22W,2020,2,1,3223963,9568,5218,6780,21566,31.4,44.4,7.5,436
5/26/2020,5,1,2,196.9888889,592.9833333,9.883055556,36.70444512,7,22W,2020,2,1,3223934,10495,1462,9647,21604,44.7,48.6,10.7,694
5/26/2020,5,1,2,160.7458333,642.9833333,10.75372822,46.70772685,9,22W,2020,2,1,3213490,10287,1631,9658,21576,44.8,47.7,10.7,178
5/26/2020,5,1,2,137.1933333,690.9666667,11.59664336,52.27219359,11,23E,2020,2,1,3213439,9358,1575,10660,21593,49.4,43.3,11.8,470
5/28/2020,5,1,2,135.5966667,697.9833333,11.63305556,51.19004985,1,15E,2020,2,2,2338524,10251,1014,10344,21609,47.9,47.4,11.5,685
5/28/2020,5,1,2,89.24583333,718.9666667,11.9993046,42.80485488,3,15E,2020,2,2,3223935,9988,598,11080,21666,51.1,46.1,12.3,939
5/28/2020,5,1,2,85.49375,738.95,12.29037064,47.57548745,4,15E,2020,2,2,3223943,8939,1759,10891,21589,50.4,41.4,12.1,697
5/28/2020,5,1,2,80.08787879,905.9666667,15.15205575,52.83128517,5,15E,2020,2,2,3213479,7389,1245,12988,21622,60.1,34.2,14.4,558
5/28/2020,5,1,2,58.08636364,643.95,10.75478132,41.92319143,12,19N,2020,2,2,2338619,10803,970,9841,21614,45.5,50,10.9,1195
5/28/2020,5,1,2,91.99285714,658.95,11.00517269,47.74887343,15,19N,2020,2,2,3223921,10864,1316,9466,21646,43.7,50.2,10.5,360
5/28/2020,5,1,2,98.24583333,810.9666667,13.54417137,42.62438818,16,19N,2020,2,2,2341491,8291,692,12652,21635,58.5,38.3,14,855
5/28/2020,5,1,2,89.35208333,719.8166667,12.14012485,63.44675006,6,22W,2020,2,2,3223963,10190,625,10812,21627,50,47.1,12,436
5/28/2020,5,1,2,140.79,693.95,11.56569947,42.21840965,7,22W,2020,2,2,3223934,10179,966,10464,21609,48.4,47.1,11.6,694
5/28/2020,5,1,2,175.2416667,695.9666667,11.59944444,35.20813852,9,22W,2020,2,2,3213490,10586,729,10295,21610,47.6,49,11.4,178
5/28/2020,5,1,2,96.27857143,683.95,11.60056537,54.06731238,11,23E,2020,2,2,3213439,9155,2311,10145,21611,46.9,42.4,11.3,470
5/28/2020,5,1,2,64.36212121,717.9833333,12.13492958,40.90970206,14,23E,2020,2,2,3223816,9724,753,11158,21635,51.6,44.9,12.4,631
5/29/2020,5,1,2,101.2785714,723.95,12.41057143,43.12358127,1,15E,2020,2,2,2338524,9278,1443,10893,21614,50.4,42.9,12.1,685
5/29/2020,5,1,2,87.61875,695.95,11.59916667,35.69751197,3,15E,2020,2,2,3223935,10016,947,10646,21609,49.3,46.4,11.8,939
5/29/2020,5,1,2,65.33148148,610.9666667,10.23954563,39.75173216,4,15E,2020,2,2,3223943,9625,2640,9358,21623,43.3,44.5,10.4,697
5/29/2020,5,1,2,113.2458333,910.9666667,15.15138775,47.60843383,5,15E,2020,2,2,3213479,7330,1539,12746,21615,59,33.9,14.2,558
5/29/2020,5,1,2,52.58055556,640.9666667,10.68277778,31.8974234,12,19N,2020,2,2,2338619,10776,548,10287,21611,47.6,49.9,11.4,1195
5/29/2020,5,1,2,63.09666667,625.9666667,10.43277778,37.52943625,15,19N,2020,2,2,3223921,11160,1358,9082,21600,42,51.7,10.1,360
5/29/2020,5,1,2,65.66527778,767.9833333,12.84432056,41.3325042,16,19N,2020,2,2,2341491,8696,656,12233,21585,56.7,40.3,13.6,855
5/29/2020,5,1,2,78.39666667,788.9666667,13.31604918,50.5740551,6,22W,2020,2,2,3223963,9040,809,11747,21596,54.4,41.9,13.1,436
5/29/2020,5,1,2,82.62083333,695.9666667,11.57546287,30.27811346,7,22W,2020,2,2,3223934,10007,878,10730,21615,49.6,46.3,11.9,694
5/29/2020,5,1,2,125.1611111,745.9666667,12.43277778,37.60931297,9,22W,2020,2,2,3213490,9650,975,10981,21606,50.8,44.7,12.2,178
5/29/2020,5,1,2,140.3633333,701.8166667,11.90360424,53.63297928,11,23E,2020,2,2,3213439,8888,2415,10278,21581,47.6,41.2,11.4,470
5/29/2020,5,1,2,117.9972222,710.9666667,11.84944444,38.68747462,14,23E,2020,2,2,3223816,9894,807,10891,21592,50.4,45.8,12.1,631
5/30/2020,5,1,2,156.4916667,620.9666667,10.45838596,38.82896755,1,15E,2020,3,2,2338524,11155,986,9461,21602,43.8,51.6,10.5,685
5/30/2020,5,1,2,130.3966667,646.9833333,10.78305556,28.31848438,3,15E,2020,3,2,3223935,10668,817,10092,21577,46.8,49.4,11.2,939
5/30/2020,5,1,2,102.9972222,610,10.18092467,33.47112343,4,15E,2020,3,2,3223943,10012,2509,9087,21608,42.1,46.3,10.1,697
5/30/2020,5,1,2,88.44074074,805.9666667,13.55499235,47.34815992,5,15E,2020,3,2,3213479,8065,1610,11927,21602,55.2,37.3,13.3,558
5/30/2020,5,1,2,75.10740741,695.9666667,11.59944444,39.22434545,12,19N,2020,3,2,2338619,10152,727,10719,21598,49.6,47,11.9,1195
5/30/2020,5,1,2,87.28095238,600.9666667,10.01611111,30.80306442,15,19N,2020,3,2,3223921,11470,1107,9012,21589,41.7,53.1,10,360
5/30/2020,5,1,2,77.54393939,877.9833333,14.70470696,41.14795323,16,19N,2020,3,2,2341491,7592,847,13188,21627,61,35.1,14.6,855
5/30/2020,5,1,2,85.08636364,930.95,15.78996466,57.58382015,6,22W,2020,3,2,3223963,6955,1217,13445,21617,62.2,32.2,14.9,436
5/30/2020,5,1,2,107.6611111,655.9666667,10.95547488,33.83043318,7,22W,2020,3,2,3223934,9312,1392,10902,21606,50.5,43.1,12.1,694
5/30/2020,5,1,2,70.11875,555.95,9.429540636,41.65995216,9,22W,2020,3,2,3213490,9967,3138,8498,21603,39.3,46.1,9.4,178
5/30/2020,5,1,2,232.9777778,713.9333333,11.98223756,53.23141954,11,23E,2020,3,2,3213439,9663,2123,9822,21608,45.5,44.7,10.9,470
5/30/2020,5,1,2,93.24583333,770.9666667,12.89421603,38.58635931,14,23E,2020,3,2,3223816,8963,893,11774,21630,54.4,41.4,13.1,631
5/31/2020,5,1,2,100.852381,710.9666667,11.84944444,42.38756608,1,15E,2020,3,2,2338524,9960,1435,10206,21601,47.2,46.1,11.3,685
5/31/2020,5,1,2,86.99375,700.95,11.72320557,35.17370929,3,15E,2020,3,2,3223935,10451,865,10310,21626,47.7,48.3,11.4,939
5/31/2020,5,1,2,32.70392157,582.9833333,9.736560699,40.66200782,4,15E,2020,3,2,3223943,8987,3702,8924,21613,41.3,41.6,9.9,697
5/31/2020,5,1,2,74.07564103,952.9833333,15.85021772,50.8447534,5,15E,2020,3,2,3213479,7401,1736,12475,21612,57.7,34.2,13.9,558
5/31/2020,5,1,2,63.99761905,472.9833333,7.883055556,29.521304,12,19N,2020,3,2,2338619,12060,1139,8411,21610,38.9,55.8,9.3,1195
5/31/2020,5,1,2,70.43888889,633.95,10.56583333,36.8910074,15,19N,2020,3,2,3223921,11189,863,9593,21645,44.3,51.7,10.6,360
5/31/2020,5,1,2,74.17878788,805.9666667,13.46066504,41.08832779,16,19N,2020,3,2,2341491,8666,781,12168,21615,56.3,40.1,13.5,855
5/31/2020,5,1,2,105.997619,726.9833333,12.17543411,56.42044595,6,22W,2020,3,2,3223963,9319,1062,11235,21616,52,43.1,12.5,436
5/31/2020,5,1,2,95.12083333,760.9666667,12.68277778,35.74856543,7,22W,2020,3,2,3223934,8584,1212,11806,21602,54.7,39.7,13.1,694
5/31/2020,5,1,2,134.79,673.95,11.27150672,58.62833337,11,23E,2020,3,2,3213439,10218,1800,9615,21633,44.4,47.2,10.7,470
5/31/2020,5,1,2,91.11875,738.95,12.35874564,39.8445737,14,23E,2020,3,2,3223816,9689,773,11119,21581,51.5,44.9,12.4,631
6/1/2020,6,1,2,137.1933333,675.9666667,11.38470175,42.74142979,1,15E,2020,3,2,2338524,9885,1558,10197,21640,47.1,45.7,11.3,685
6/1/2020,6,1,2,91.84761905,652.9333333,10.88222222,36.00734934,3,15E,2020,3,2,3223935,10317,1201,10108,21626,46.7,47.7,11.2,939
6/1/2020,6,1,2,45.68846154,598.95,9.961861421,47.7551756,4,15E,2020,3,2,3223943,9173,3449,8973,21595,41.6,42.5,10,697
6/1/2020,6,1,2,64.30512821,840.9666667,14.06494774,43.05979892,5,15E,2020,3,2,3213479,7718,1780,12113,21611,56.1,35.7,13.5,558
6/1/2020,6,1,2,56.77407407,510.9666667,8.498504256,45.80608079,12,19N,2020,3,2,2338619,11851,573,9194,21618,42.5,54.8,10.2,1195
6/1/2020,6,1,2,89.42380952,625.9666667,10.46912892,36.75229265,15,19N,2020,3,2,3223921,10362,1181,10062,21605,46.6,48,11.2,360
6/1/2020,6,1,2,80.21481481,731.9333333,12.19888889,41.95069888,16,19N,2020,3,2,2341491,8882,909,11799,21590,54.7,41.1,13.1,855
6/1/2020,6,1,2,110.5666667,773.9666667,13.03522807,64.10435345,6,22W,2020,3,2,3223963,8609,1236,11751,21596,54.4,39.9,13.1,436
6/1/2020,6,1,2,96.56666667,685.9666667,11.43277778,35.19878729,7,22W,2020,3,2,3223934,9402,1464,10746,21612,49.7,43.5,11.9,694
6/1/2020,6,1,2,71.595,740.95,12.3666288,43.9696462,14,23E,2020,3,2,3223816,9172,1010,11446,21628,52.9,42.4,12.7,631
6/2/2020,6,1,2,106.5666667,755.9666667,12.5733954,32.78614431,1,15E,2020,3,2,2338524,9185,1421,10999,21605,50.9,42.5,12.2,685
6/2/2020,6,1,2,104.1380952,723.9666667,12.06611111,30.12639011,3,15E,2020,3,2,3223935,9144,1263,11184,21591,51.8,42.4,12.4,939
6/2/2020,6,1,2,63.59666667,625.9666667,10.43277778,41.60611967,4,15E,2020,3,2,3223943,9138,3652,8846,21636,40.9,42.2,9.8,697
6/2/2020,6,1,2,90.66111111,825.95,13.79441203,39.7725148,5,15E,2020,3,2,3213479,7848,1975,11775,21598,54.5,36.3,13.1,558
6/2/2020,6,1,2,98.99166667,583.95,9.752705257,39.80988639,12,19N,2020,3,2,2338619,11489,598,9532,21619,44.1,53.1,10.6,1195
