Date,Month,Season,ADG_INT,GBD_5min,GrazeMinutes,GrazeHrs_5min,MeanTA,MoonitorID,Pasture,Year,Week,Deployment,RFID,Rest,Walk,Graze,Total,%Graze,%Rest,GrazeHrs_4sec,Eartag
6/2/2020,6,1,2,115.1611111,697.9833333,11.63305556,42.3860343,15,19N,2020,3,2,3223921,10166,1316,10132,21614,46.9,47,11.3,360
6/2/2020,6,1,2,70.24861111,842.9833333,14.04972222,35.0799591,16,19N,2020,3,2,2341491,7924,701,12988,21613,60.1,36.7,14.4,855
6/2/2020,6,1,2,157.7933333,783.9666667,13.15748252,51.21245295,6,22W,2020,3,2,3223963,8636,957,12025,21618,55.6,39.9,13.3,436
6/2/2020,6,1,2,66.09666667,675.9666667,11.26611111,40.34863735,7,22W,2020,3,2,3223934,9853,1279,10472,21604,48.5,45.6,11.6,694
6/2/2020,6,1,2,119.1933333,595.9666667,10.09388269,61.43507036,11,23E,2020,3,2,3213439,10648,1922,9055,21625,41.9,49.2,10,470
6/2/2020,6,1,2,103.4238095,723.9666667,12.13323712,39.6563849,14,23E,2020,3,2,3223816,9396,1205,10996,21597,50.9,43.5,12.2,631
6/3/2020,6,1,2,99.13571429,693.95,11.5898447,46.6264317,1,15E,2020,3,2,2338524,10061,1283,10276,21620,47.5,46.5,11.4,685
6/3/2020,6,1,2,97.99285714,685.95,11.4325,37.44067301,3,15E,2020,3,2,3223935,9833,1051,10702,21586,49.6,45.6,11.9,939
6/3/2020,6,1,2,40.78333333,570.9666667,9.535867132,43.52789915,4,15E,2020,3,2,3223943,9512,3697,8396,21605,38.9,44,9.3,697
6/3/2020,6,1,2,97.10555556,880.9666667,14.7033693,53.59482816,5,15E,2020,3,2,3213479,7912,1677,12037,21626,55.7,36.6,13.4,558
6/3/2020,6,1,2,71.895,733.95,12.2072096,43.85628862,12,19N,2020,3,2,2338619,9634,683,11265,21582,52.2,44.6,12.5,1195
6/3/2020,6,1,2,70.99444444,643.95,10.74755155,47.76970538,15,19N,2020,3,2,3223921,10526,1791,9275,21592,43,48.7,10.3,360
6/3/2020,6,1,2,104.1229167,847.9833333,14.13305556,47.14124905,16,19N,2020,3,2,2341491,8042,879,12714,21635,58.8,37.2,14.1,855
6/3/2020,6,1,2,81.72424242,918.9666667,15.29504502,62.83543238,6,22W,2020,3,2,3223963,7646,1449,12466,21561,57.8,35.5,13.9,436
6/3/2020,6,1,2,83.895,838.95,13.95359152,36.9890033,7,22W,2020,3,2,3223934,7749,1484,12389,21622,57.3,35.8,13.8,694
6/3/2020,6,1,2,85.99791667,692.9833333,11.92229391,47.51240851,11,23E,2020,3,2,3213439,9408,2329,9836,21573,45.6,43.6,10.9,470
6/3/2020,6,1,2,126.1166667,751.7,12.66021053,43.9650868,14,23E,2020,3,2,3223816,9401,935,11303,21639,52.2,43.4,12.5,631
6/4/2020,6,1,2,73.66481481,667.9833333,11.17184669,41.52674616,1,15E,2020,3,2,2338524,10294,1163,10141,21598,47,47.7,11.3,685
6/4/2020,6,1,2,104.852381,750.95,12.55944251,25.60523176,3,15E,2020,3,2,3223935,9475,897,11293,21665,52.1,43.7,12.5,939
6/4/2020,6,1,2,49.24722222,605.9666667,10.09944444,25.69687438,4,15E,2020,3,2,3223943,9088,3653,8873,21614,41.1,42,9.9,697
6/4/2020,6,1,2,54.56145833,877.9833333,14.76619054,43.14660293,5,15E,2020,3,2,3213479,7073,1734,12784,21591,59.2,32.8,14.2,558
6/4/2020,6,1,2,53.5,555,9.269203558,29.86854407,12,19N,2020,3,2,2338619,12017,700,8923,21640,41.2,55.5,9.9,1195
6/4/2020,6,1,2,76.62291667,612.9833333,10.20210122,40.06202011,15,19N,2020,3,2,3223921,11309,1277,9043,21629,41.8,52.3,10,360
6/4/2020,6,1,2,82.59666667,815.9666667,13.59944444,45.06064716,16,19N,2020,3,2,2341491,8166,676,12777,21619,59.1,37.8,14.2,855
6/4/2020,6,1,2,83.48787879,938.3666667,15.74697588,68.64567425,6,22W,2020,3,2,3223963,6813,1543,13318,21674,61.4,31.4,14.7,436
6/4/2020,6,1,2,96.74375,748.95,12.50841442,36.95647012,7,22W,2020,3,2,3223934,8769,1424,11408,21601,52.8,40.6,12.7,694
6/4/2020,6,1,2,165.2416667,655.9666667,10.97087108,50.37938509,11,23E,2020,3,2,3213439,9912,2332,9401,21645,43.4,45.8,10.4,470
6/4/2020,6,1,2,98.70952381,695.9666667,11.61571182,42.84487748,14,23E,2020,3,2,3223816,9563,953,11082,21598,51.3,44.3,12.3,631
6/5/2020,6,1,2,98.83055556,592.9833333,9.917491289,38.9971905,1,15E,2020,3,2,2338524,11007,1321,9296,21624,43,50.9,10.3,685
6/5/2020,6,1,2,144.2458333,581.9833333,9.699722222,28.21289279,3,15E,2020,3,2,3223935,11286,1050,9262,21598,42.9,52.3,10.3,939
6/5/2020,6,1,2,75.49722222,905.9666667,15.15205575,46.46294636,5,15E,2020,3,2,3213479,7891,1573,12167,21631,56.2,36.5,13.5,558
6/5/2020,6,1,2,80.49375,648.95,10.81583333,34.410207,12,19N,2020,3,2,2338619,10496,824,10284,21604,47.6,48.6,11.4,1195
6/5/2020,6,1,2,72.5537037,672.9833333,11.21638889,36.79048888,15,19N,2020,3,2,3223921,10355,1454,9796,21605,45.3,47.9,10.9,360
6/5/2020,6,1,2,87.88518519,790.9666667,13.18277778,39.8350933,16,19N,2020,3,2,2341491,8706,966,11904,21576,55.2,40.4,13.2,855
6/5/2020,6,1,2,60.68974359,783.9666667,13.1590162,61.60665125,6,22W,2020,3,2,3223963,9198,1341,11073,21612,51.2,42.6,12.3,436
6/5/2020,6,1,2,165.2458333,645.9833333,10.76638889,38.57424592,7,22W,2020,3,2,3223934,10206,893,10499,21598,48.6,47.3,11.7,694
6/5/2020,6,1,2,105.9972222,670.9833333,11.24539984,33.82650968,14,23E,2020,3,2,3223816,10226,1155,10242,21623,47.4,47.3,11.4,631
6/6/2020,6,1,2,83.21666667,768.95,12.84288664,33.5455303,3,15E,2020,4,2,3223935,8693,1615,11268,21576,52.2,40.3,12.5,939
6/6/2020,6,1,2,57.895,598.95,9.9825,41.55223426,12,19N,2020,4,2,2338619,10867,1255,9493,21615,43.9,50.3,10.5,1195
6/6/2020,6,1,2,120.997619,841.9833333,14.15081523,50.67154262,6,22W,2020,4,2,3223963,7799,1703,12045,21547,55.9,36.2,13.4,436
6/6/2020,6,1,2,133.1933333,680.9666667,11.34944444,37.19586256,7,22W,2020,4,2,3223934,9435,1601,10599,21635,49,43.6,11.8,694
6/6/2020,6,1,2,136.1933333,685.9666667,11.65137593,33.6091006,14,23E,2020,4,2,3223816,10239,1129,10245,21613,47.4,47.4,11.4,631
6/7/2020,6,1,2,126.7966667,628.9833333,10.49739227,34.93429255,3,15E,2020,4,2,3223935,11180,879,9592,21651,44.3,51.6,10.6,939
6/7/2020,6,1,2,119.3277778,730.9666667,12.18277778,38.7000983,7,22W,2020,4,2,3223934,9199,1238,11184,21621,51.7,42.5,12.4,694
6/8/2020,6,1,2,103.4944444,625.9666667,10.43265703,29.00407974,12,19N,2020,4,2,2338619,11142,941,9556,21639,44.2,51.5,10.6,1195
6/8/2020,6,1,2,62.09666667,640.9666667,10.74233307,37.9977963,15,19N,2020,4,2,3223921,10342,1607,9655,21604,44.7,47.9,10.7,360
6/8/2020,6,1,2,58.28333333,830.9666667,13.84944444,47.14077797,16,19N,2020,4,2,2341491,7680,1472,12477,21629,57.7,35.5,13.8,855
6/8/2020,6,1,2,124.1357143,863.95,14.41936045,47.46785352,7,22W,2020,4,2,3223934,7960,1186,12437,21583,57.6,36.9,13.8,694
6/8/2020,6,1,2,103.4944444,638.95,10.77651413,55.99205559,11,23E,2020,4,2,3213439,9639,2762,9222,21623,42.6,44.6,10.2,470
6/9/2020,6,1,2,72.98484849,787.8333333,13.19454298,48.09367606,3,15E,2020,4,2,3223935,9808,768,11023,21599,51,45.4,12.2,939
6/9/2020,6,1,2,58.87083333,480.9666667,8.032753042,53.12122423,12,19N,2020,4,2,2338619,13204,537,7871,21612,36.4,61.1,8.7,1195
6/9/2020,6,1,2,64.12291667,527.9833333,8.799722222,44.49061756,15,19N,2020,4,2,3223921,12575,1337,7702,21614,35.6,58.2,8.6,360
6/10/2020,6,1,2,128.19,635.95,10.59916667,33.11321652,3,15E,2020,4,2,3223935,11274,623,9738,21635,45,52.1,10.8,939
6/10/2020,6,1,2,53,560,9.333333333,38.92128018,12,19N,2020,4,2,2338619,11552,808,9247,21607,42.8,53.5,10.3,1195
6/10/2020,6,1,2,75,622.9833333,10.38305556,41.65257078,15,19N,2020,4,2,3223921,11343,1356,8904,21603,41.2,52.5,9.9,360
6/10/2020,6,1,2,66.79833333,672.9833333,11.33445614,51.46671038,7,22W,2020,4,2,3223934,8988,1546,11075,21609,51.3,41.6,12.3,694
8/19/2020,8,2,4,91.27857111,633.9499978,10.71464789,35.49269209,1,19N,2020,5,3,2338524,10948,680,9983,21611,46.2,50.7,11.1,855
8/19/2020,8,2,4,110.8499996,750.9499976,12.93796437,45.41752892,3,19N,2020,5,3,3223935,9538,1094,11027,21659,50.9,44,12.2,487
8/19/2020,8,2,4,97.66111111,600.9666667,10.05101045,43.02518665,5,19N,2020,5,3,3213479,11834,955,8823,21612,40.8,54.8,9.8,360
8/19/2020,8,2,4,54.22037037,492.9833333,8.216388889,40.6900225,7,19N,2020,5,3,3223934,13338,923,7351,21612,34,61.7,8.2,773
8/19/2020,8,2,4,108.1933333,540.9666667,9.340431655,33.55325227,12,22W,2020,5,3,2338619,10823,1475,9289,21587,43,50.1,10.3,662
8/19/2020,8,2,4,126.1933333,625.9666667,10.65475177,35.35014554,15,22W,2020,5,3,3223921,10336,1031,10226,21593,47.4,47.9,11.4,318
8/19/2020,8,2,4,185.2416667,740.9666667,12.52338028,21.50485669,9,23E,2020,5,3,3213490,10033,466,11097,21596,51.4,46.5,12.3,602
8/20/2020,8,2,4,48.72424242,565.9666667,9.432777778,53.60161674,16,15E,2020,5,3,2341491,11324,1243,9070,21637,41.9,52.3,10.1,685
8/20/2020,8,2,4,99.56190476,681.9333333,11.36555556,44.18440526,18,15E,2020,5,3,3223949,10628,1117,9866,21611,45.7,49.2,11,648
8/20/2020,8,2,4,99.82499965,603.9499979,10.35342857,25.76059851,1,19N,2020,5,3,2338524,10878,640,10092,21610,46.7,50.3,11.2,855
8/20/2020,8,2,4,111.8222219,660.9499979,11.15553576,34.19462209,3,19N,2020,5,3,3223935,10919,1066,9635,21620,44.6,50.5,10.7,487
8/20/2020,8,2,4,127.1933333,620.9666667,10.34944444,38.18006823,5,19N,2020,5,3,3213479,11425,963,9211,21599,42.6,52.9,10.2,360
8/20/2020,8,2,4,71.56666667,500.9666667,8.349444444,40.29917189,7,19N,2020,5,3,3223934,12703,938,7963,21604,36.9,58.8,8.8,773
8/20/2020,8,2,4,160.9875,653.95,11.25075269,29.34875836,12,22W,2020,5,3,2338619,10702,686,10224,21612,47.3,49.5,11.4,662
8/20/2020,8,2,4,183.9916667,735.9666667,12.5716726,30.44428761,15,22W,2020,5,3,3223921,10185,424,11011,21620,50.9,47.1,12.2,318
8/20/2020,8,2,4,177.9888889,528.9666667,9.321112593,42.94479705,6,23E,2020,5,3,3223963,11614,950,9037,21601,41.8,53.8,10,603
8/20/2020,8,2,4,135.7266667,688.6333333,11.59803509,19.81947214,9,23E,2020,5,3,3213490,10193,884,10525,21602,48.7,47.2,11.7,602
8/21/2020,8,2,4,83.28333333,597.9833333,9.966388889,37.39253911,16,15E,2020,5,3,2341491,10840,1238,9517,21595,44.1,50.2,10.6,685
8/21/2020,8,2,4,85.13809524,600.9666667,10.01611111,49.87287886,18,15E,2020,5,3,3223949,11468,1035,9074,21577,42.1,53.1,10.1,648
8/21/2020,8,2,4,82.56904732,587.9833312,10.04384342,27.9172074,1,19N,2020,5,3,2338524,11229,626,9741,21596,45.1,52,10.8,855
8/21/2020,8,2,4,72.66481457,658.9833311,11.43544383,31.4828895,3,19N,2020,5,3,3223935,10090,987,10522,21599,48.7,46.7,11.7,487
8/21/2020,8,2,4,57.87291667,462.9833333,7.716388889,36.1604973,7,19N,2020,5,3,3223934,13471,768,7350,21589,34,62.4,8.2,773
8/21/2020,8,2,4,162.7416667,645.9666667,10.8413986,28.98914579,12,22W,2020,5,3,2338619,11274,548,9797,21619,45.3,52.1,10.9,662
8/21/2020,8,2,4,161.4916667,650.9666667,11.00225352,23.04476606,15,22W,2020,5,3,3223921,11196,376,10040,21612,46.5,51.8,11.1,318
8/21/2020,8,2,4,140.19,705.95,11.99051674,53.29287391,6,23E,2020,5,3,3223963,9312,796,11558,21666,53.3,43,12.8,603
8/21/2020,8,2,4,136.1933333,680.9666667,11.38898955,26.79313402,9,23E,2020,5,3,3213490,10456,705,10472,21633,48.4,48.3,11.6,602
8/22/2020,8,2,4,130.9833333,528.9333333,8.815555556,31.95045379,18,15E,2020,5,3,3223949,12697,780,8170,21647,37.7,58.7,9.1,648
8/22/2020,8,2,4,129.7899996,643.949998,10.8991408,24.7172961,1,19N,2020,5,3,2338524,10718,799,10089,21606,46.7,49.6,11.2,855
8/22/2020,8,2,4,130.5866662,647.9333312,10.93571186,31.8579473,3,19N,2020,5,3,3223935,10855,847,9867,21569,45.7,50.3,11,487
8/22/2020,8,2,4,78.42142857,553.95,9.213412028,37.13145861,5,19N,2020,5,3,3213479,11578,1185,8843,21606,40.9,53.6,9.8,360
8/22/2020,8,2,4,75.13809524,517.9833333,8.633055556,41.1508302,7,19N,2020,5,3,3223934,12430,861,8343,21634,38.6,57.5,9.3,773
8/22/2020,8,2,4,130.79,633.95,10.7906383,40.20289227,12,22W,2020,5,3,2338619,10805,779,10047,21631,46.4,50,11.1,662
8/22/2020,8,2,4,157.7416667,630.9666667,10.73985816,32.95907566,15,22W,2020,5,3,3223921,11240,518,9833,21591,45.5,52.1,10.9,318
8/22/2020,8,2,4,110.7899996,558.9499981,9.61634409,23.1914131,4,23E,2020,5,3,3223943,11576,1341,8684,21601,40.2,53.6,9.6,317
8/22/2020,8,2,4,296.9833333,588.9666667,10.20592058,60.5547424,6,23E,2020,5,3,3223963,11145,832,9636,21613,44.6,51.6,10.7,603
8/22/2020,8,2,4,137.1933333,675.9666667,11.38470175,27.21627952,9,23E,2020,5,3,3213490,10705,760,10140,21605,46.9,49.5,11.3,602
8/23/2020,8,2,4,75.65833333,478.95,7.9825,49.67011437,16,15E,2020,5,3,2341491,11558,2221,7803,21582,36.2,53.6,8.7,685
8/23/2020,8,2,4,103.4944444,620.9666667,10.32804722,41.47171575,18,15E,2020,5,3,3223949,10848,910,9850,21608,45.6,50.2,10.9,648
8/23/2020,8,2,4,123.5966662,607.9833311,10.29740888,27.46081035,1,19N,2020,5,3,2338524,11210,692,9734,21636,45,51.8,10.8,855
8/23/2020,8,2,4,92.32777748,553.9666649,9.37591237,32.63854052,3,19N,2020,5,3,3223935,11779,1052,8837,21668,40.8,54.4,9.8,487
8/23/2020,8,2,4,83.70952381,580.9666667,9.770873968,41.36911969,5,19N,2020,5,3,3213479,11440,1026,9148,21614,42.3,52.9,10.2,360
8/23/2020,8,2,4,58.44074074,535.9666667,8.932777778,34.84821767,7,19N,2020,5,3,3223934,12515,942,8159,21616,37.7,57.9,9.1,773
8/23/2020,8,2,4,150.2416667,580.9666667,9.85385159,30.55287907,12,22W,2020,5,3,2338619,12118,588,8906,21612,41.2,56.1,9.9,662
8/23/2020,8,2,4,148.9916667,585.9666667,9.834405594,30.53156947,15,22W,2020,5,3,3223921,11970,347,9320,21637,43.1,55.3,10.3,318
8/23/2020,8,2,4,282.9833323,560.9666647,9.447859652,22.69608273,4,23E,2020,5,3,3223943,12239,743,8622,21604,39.9,56.7,9.6,317
8/23/2020,8,2,4,301.9833333,593.9666667,10.14604982,56.26371113,6,23E,2020,5,3,3223963,10804,848,9962,21614,46.1,50,11.1,603
8/23/2020,8,2,4,236.9888889,710.9666667,11.89073171,20.15377251,9,23E,2020,5,3,3213490,10530,544,10538,21612,48.8,48.7,11.7,602
8/24/2020,8,2,4,81.82777778,510.9666667,8.516111111,43.19695488,16,15E,2020,5,3,2341491,11747,1330,8564,21641,39.6,54.3,9.5,685
8/24/2020,8,2,4,80.37291637,645.9666643,10.95632509,29.6493831,1,19N,2020,5,3,2338524,10144,832,10630,21606,49.2,46.9,11.8,855
8/24/2020,8,2,4,93.70714254,655.9499978,11.18904512,33.70458171,3,19N,2020,5,3,3223935,9920,1131,10564,21615,48.9,45.9,11.7,487
8/24/2020,8,2,4,92.66111111,560.9666667,9.349444444,45.94980682,5,19N,2020,5,3,3213479,11692,1084,8819,21595,40.8,54.1,9.8,360
8/24/2020,8,2,4,84.66388889,527.9833333,8.799722222,38.35444423,7,19N,2020,5,3,3223934,12389,1052,8160,21601,37.8,57.4,9.1,773
8/24/2020,8,2,4,151.4916667,585.9666667,10.15393502,41.93428644,12,22W,2020,5,3,2338619,10815,755,10040,21610,46.5,50,11.2,662
8/24/2020,8,2,4,117.1933333,590.9666667,10.05900709,28.89782121,15,22W,2020,5,3,3223921,11539,548,9528,21615,44.1,53.4,10.6,318
8/24/2020,8,2,4,154.7416667,613.9666667,10.45049645,68.49104547,6,23E,2020,5,3,3223963,10714,831,10055,21600,46.6,49.6,11.2,603
8/24/2020,8,2,4,140.1933333,700.9666667,11.72348432,28.14617992,9,23E,2020,5,3,3213490,10779,529,10307,21615,47.7,49.9,11.4,602
8/25/2020,8,2,4,85.85238095,590.9666667,9.849444444,34.61045464,16,15E,2020,5,3,2341491,11579,794,9238,21611,42.7,53.6,10.3,685
8/25/2020,8,2,4,103.158333,608.9499981,10.34322179,29.38466237,1,19N,2020,5,3,2338524,10954,669,9987,21610,46.2,50.7,11.1,855
8/25/2020,8,2,4,79.6229164,641.9833312,10.98176549,33.41218337,3,19N,2020,5,3,3223935,10213,1150,10183,21546,47.3,47.4,11.3,487
8/25/2020,8,2,4,84.42380952,595.9666667,9.912241999,38.70316657,5,19N,2020,5,3,3213479,11270,904,9453,21627,43.7,52.1,10.5,360
8/25/2020,8,2,4,94.32777778,565.9666667,9.432777778,46.55305425,7,19N,2020,5,3,3223934,11868,837,8902,21607,41.2,54.9,9.9,773
8/25/2020,8,2,4,147.2375,588.95,9.919157895,42.85130959,12,22W,2020,5,3,2338619,11814,409,9380,21603,43.4,54.7,10.4,662
8/25/2020,8,2,4,132.5966667,667.9833333,11.35369035,40.73104298,15,22W,2020,5,3,3223921,10988,189,10434,21611,48.3,50.8,11.6,318
8/25/2020,8,2,4,287.5,570,9.681414468,63.20431322,6,23E,2020,5,3,3223963,11705,677,9235,21617,42.7,54.1,10.3,603
8/25/2020,8,2,4,176.9958333,702.9833333,11.78170645,23.91757553,9,23E,2020,5,3,3213490,10581,500,10532,21613,48.7,49,11.7,602
8/26/2020,8,2,4,81.49166667,658.95,10.9825,37.42892036,16,15E,2020,6,3,2341491,10438,1056,10103,21597,46.8,48.3,11.2,685
8/26/2020,8,2,4,113.1933329,590.9666645,10.06590807,24.75104655,1,19N,2020,6,3,2338524,11361,507,9742,21610,45.1,52.6,10.8,855
8/26/2020,8,2,4,109.8277774,658.9666643,11.17681979,28.43188909,3,19N,2020,6,3,3223935,10580,807,10288,21675,47.5,48.8,11.4,487
8/26/2020,8,2,4,100.4972222,602.9833333,10.07058605,35.49771882,5,19N,2020,6,3,3213479,11549,893,9153,21595,42.4,53.5,10.2,360
8/26/2020,8,2,4,118.2458333,480.9666667,8.016111111,35.92972002,7,19N,2020,6,3,3223934,13518,669,7438,21625,34.4,62.5,8.3,773
8/26/2020,8,2,4,91.19333333,455.9666667,7.788754448,32.0016839,12,22W,2020,6,3,2338619,13181,798,7641,21620,35.3,61,8.5,662
8/26/2020,8,2,4,166.9888889,495.9666667,8.594368231,39.81658462,15,22W,2020,6,3,3223921,12068,1172,8368,21608,38.7,55.8,9.3,318
8/26/2020,8,2,4,227.3277778,681.9833333,11.83470915,44.8404618,6,23E,2020,6,3,3223963,9559,778,11242,21579,52.1,44.3,12.5,603
8/26/2020,8,2,4,183.9916667,730.9666667,12.26797203,22.95819389,9,23E,2020,6,3,3213490,9905,743,10935,21583,50.7,45.9,12.2,602
8/27/2020,8,2,4,69.12291667,557.9833333,9.299722222,32.77050684,16,15E,2020,6,3,2341491,11750,1222,8652,21624,40,54.3,9.6,685
8/27/2020,8,2,4,106.193333,540.9666648,9.175406364,31.33713288,1,19N,2020,6,3,2338524,12393,425,8797,21615,40.7,57.3,9.8,855
8/27/2020,8,2,4,101.9952378,708.9666643,12.63207909,40.89529708,3,19N,2020,6,3,3223935,8771,789,12009,21569,55.7,40.7,13.4,487
8/27/2020,8,2,4,110.1933333,550.9666667,9.163792606,47.1766488,5,19N,2020,6,3,3213479,12247,825,8531,21603,39.5,56.7,9.5,360
8/27/2020,8,2,4,70.74583333,570.9666667,9.516111111,51.29094479,7,19N,2020,6,3,3223934,12154,740,8715,21609,40.3,56.2,9.7,773
8/27/2020,8,2,4,99.13571429,688.95,12.02530909,43.33683311,12,22W,2020,6,3,2338619,10399,579,10631,21609,49.2,48.1,11.8,662
8/27/2020,8,2,4,311.9833333,628.9666667,10.80556914,39.86761786,6,23E,2020,6,3,3223963,10914,493,10235,21642,47.3,50.4,11.4,603
8/27/2020,8,2,4,181.4916667,730.9666667,12.19986323,20.1102657,9,23E,2020,6,3,3213490,9954,547,11135,21636,51.5,46,12.4,602
8/28/2020,8,2,4,114.1527778,684.9166667,11.39167697,40.03192953,16,15E,2020,6,3,2341491,9722,1358,10510,21590,48.7,45,11.7,685
8/28/2020,8,2,4,69.6020831,556.8166648,9.444240285,34.65309516,1,19N,2020,6,3,2338524,11688,830,9067,21585,42,54.1,10.1,855
8/28/2020,8,2,4,58.59499979,600.9499979,10.41357401,32.02884851,3,19N,2020,6,3,3223935,11252,998,9405,21655,43.4,52,10.4,487
8/28/2020,8,2,4,75.85238095,530.9666667,8.898882682,37.63324701,5,19N,2020,6,3,3213479,12144,1136,8357,21637,38.6,56.1,9.3,360
8/28/2020,8,2,4,47.33148148,435.9833333,7.317202797,42.78457804,7,19N,2020,6,3,3223934,13836,820,6958,21614,32.2,64,7.7,773
8/28/2020,8,2,4,82.62083333,655.9666667,11.26136458,32.28675036,12,22W,2020,6,3,2338619,10442,699,10470,21611,48.4,48.3,11.6,662
8/28/2020,8,2,4,150.9916667,613.9666667,10.35490332,36.98784445,6,23E,2020,6,3,3223963,11447,823,9283,21553,43.1,53.1,10.3,603
8/28/2020,8,2,4,168.9916667,680.9666667,11.49297359,21.87226856,9,23E,2020,6,3,3213490,10568,754,10268,21590,47.6,48.9,11.4,602
8/29/2020,8,2,4,71.37083333,575.9666667,9.61937347,40.77635384,16,15E,2020,6,3,2341491,11740,1019,8870,21629,41,54.3,9.8,685
8/29/2020,8,2,4,139.79,693.95,11.56583333,35.96712087,18,15E,2020,6,3,3223949,10134,1390,10054,21578,46.6,47,11.2,648
8/29/2020,8,2,4,81.70476164,566.9333315,9.732877125,27.06647069,1,19N,2020,6,3,2338524,11688,549,9394,21631,43.4,54,10.4,855
8/29/2020,8,2,4,76.12083308,623.9666646,10.78891944,40.79906413,3,19N,2020,6,3,3223935,10908,848,9856,21612,45.6,50.5,10.9,487
8/29/2020,8,2,4,75.77222222,681.95,11.34220374,44.80539444,5,19N,2020,6,3,3213479,10563,984,10056,21603,46.5,48.9,11.2,360
8/29/2020,8,2,4,67.87291667,537.9833333,8.966388889,43.24701708,7,19N,2020,6,3,3223934,12273,844,8492,21609,39.3,56.8,9.4,773
8/29/2020,8,2,4,147.1933333,745.9666667,12.81530881,45.40202259,12,22W,2020,6,3,2338619,9415,585,11605,21605,53.7,43.6,12.9,662
8/29/2020,8,2,4,120.6583329,718.9499977,12.32485715,31.85028024,4,23E,2020,6,3,3223943,9688,1142,10798,21628,49.9,44.8,12,317
8/29/2020,8,2,4,125.6583333,748.95,12.54362112,26.87228049,9,23E,2020,6,3,3213490,9478,825,11326,21629,52.4,43.8,12.6,602
8/30/2020,8,2,4,75.74583333,620.9666667,10.34944444,40.93365114,16,15E,2020,6,3,2341491,11055,912,9622,21589,44.6,51.2,10.7,685
8/30/2020,8,2,4,125.3866667,636.9333333,10.65254355,29.73716292,18,15E,2020,6,3,3223949,10895,1445,9283,21623,42.9,50.4,10.3,648
8/30/2020,8,2,4,92.66111082,570.9666649,9.569162375,31.01896042,1,19N,2020,6,3,2338524,11655,493,9471,21619,43.8,53.9,10.5,855
8/30/2020,8,2,4,76.99374975,615.949998,10.43258566,46.14191438,3,19N,2020,6,3,3223935,10779,903,9931,21613,45.9,49.9,11,487
8/30/2020,8,2,4,101.5966667,542.9833333,9.06861517,37.95095385,5,19N,2020,6,3,3213479,12262,812,8544,21618,39.5,56.7,9.5,360
8/30/2020,8,2,4,71.97619048,510.85,8.514166667,37.65441701,7,19N,2020,6,3,3223934,13017,682,7894,21593,36.6,60.3,8.8,773
8/30/2020,8,2,4,197.9833327,400.9666654,6.753122811,29.72286539,4,23E,2020,6,3,3223943,14334,800,6483,21617,30,66.3,7.2,317
